report_date,google_campaign_id,campaign_id_crm_ref,campaign_name,ad_objective,device_type,country,impressions,clicks,ctr_pct,avg_cpc_eur,conversions,conv_rate_pct,spend_eur,revenue_eur,roas,quality_score,_load_ts,_source_system
2025-09-26,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,694,13,1.85,0.78,1,4.55,10.14,420.29,41.45,7,2026-05-01T06:30:00,google_ads_api
2025-09-26,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,395,7,1.84,0.83,0,4.58,5.81,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,9898,179,1.81,0.72,8,4.51,128.88,2802.85,21.75,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,4014,81,2.01,0.82,3,3.91,66.42,1888.22,28.43,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2359,47,2.01,0.75,2,4.79,35.25,1251.84,35.51,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9702,220,2.27,0.72,11,4.81,158.4,2885.0,18.21,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3370,77,2.28,0.63,3,3.97,48.51,1409.15,29.05,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1711,39,2.29,0.68,2,5.07,26.52,1716.42,64.72,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2307,40,1.75,0.87,2,4.03,34.8,955.21,27.45,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,663,12,1.86,0.88,0,3.69,10.56,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-09-27,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,455,7,1.64,0.74,0,5.04,5.18,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,9302,208,2.24,0.76,8,3.61,158.08,3227.32,20.42,7,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3593,72,2.01,0.81,3,3.97,58.32,2227.28,38.19,7,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2186,48,2.18,0.8,2,4.77,38.4,1123.47,29.26,7,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9161,235,2.56,0.75,9,3.9,176.25,1959.72,11.12,8,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,2768,71,2.55,0.63,3,4.6,44.73,750.81,16.79,8,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1841,48,2.59,0.73,2,5.15,35.04,838.48,23.93,8,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2431,43,1.77,0.85,2,4.61,36.55,1707.92,46.73,7,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,734,11,1.56,0.72,1,4.77,7.92,274.63,34.68,6,2026-05-01T06:30:00,google_ads_api
2025-09-28,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,463,8,1.69,0.72,0,4.02,5.76,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,9687,177,1.83,0.73,7,3.95,129.21,6161.52,47.69,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3451,76,2.2,0.76,3,4.12,57.76,1087.96,18.84,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2207,45,2.04,0.84,2,4.87,37.8,1778.9,47.06,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,10277,232,2.26,0.71,9,3.79,164.72,2486.06,15.09,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3358,70,2.07,0.66,3,3.85,46.2,1111.99,24.07,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1615,42,2.58,0.72,2,4.02,30.24,1515.75,50.12,8,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2253,38,1.68,0.77,2,4.1,29.26,1407.08,48.09,6,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,788,15,1.91,0.82,1,4.36,12.3,519.45,42.23,7,2026-05-01T06:30:00,google_ads_api
2025-09-29,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,396,7,1.71,0.86,0,5.28,6.02,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,11133,207,1.86,0.84,9,4.23,173.88,2759.09,15.87,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3975,86,2.17,0.85,4,4.61,73.1,3168.23,43.34,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2053,40,1.95,0.86,2,4.87,34.4,614.81,17.87,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9228,232,2.51,0.73,10,4.29,169.36,3825.42,22.59,8,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,2799,72,2.57,0.71,3,3.89,51.12,2261.16,44.23,8,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,2044,47,2.32,0.69,2,4.79,32.43,446.73,13.78,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,1928,32,1.67,0.79,1,4.4,25.28,360.3,14.25,6,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,713,13,1.77,0.84,0,3.74,10.92,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-09-30,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,423,7,1.68,0.81,0,5.08,5.67,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,11641,250,2.15,0.78,10,4.08,195.0,7737.27,39.68,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3624,75,2.08,0.87,3,3.61,65.25,1991.51,30.52,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2192,43,1.95,0.86,2,4.62,36.98,723.09,19.55,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9804,215,2.19,0.73,8,3.75,156.95,7100.26,45.24,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3324,87,2.61,0.74,4,4.09,64.38,3501.66,54.39,8,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1791,38,2.13,0.72,2,5.11,27.36,860.97,31.47,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2280,36,1.59,0.71,2,4.83,25.56,1333.53,52.17,6,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,803,15,1.85,0.84,1,3.73,12.6,238.77,18.95,7,2026-05-01T06:30:00,google_ads_api
2025-10-01,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,478,8,1.69,0.86,0,4.52,6.88,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,10780,234,2.17,0.84,11,4.81,196.56,7026.36,35.75,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3205,72,2.25,0.71,3,4.67,51.12,2012.43,39.37,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2153,40,1.85,0.8,2,5.01,32.0,824.14,25.75,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,10412,262,2.52,0.74,11,4.38,193.88,7486.81,38.62,8,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3458,85,2.45,0.69,4,4.3,58.65,1158.0,19.74,8,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1940,42,2.18,0.73,2,4.03,30.66,1140.92,37.21,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2207,42,1.89,0.88,2,4.83,36.96,743.02,20.1,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,843,16,1.87,0.88,1,4.78,14.08,707.25,50.23,7,2026-05-01T06:30:00,google_ads_api
2025-10-02,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,393,6,1.58,0.85,0,5.32,5.1,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,9610,178,1.85,0.84,7,4.11,149.52,3978.72,26.61,7,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,4036,88,2.19,0.78,3,3.74,68.64,1939.96,28.26,7,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2190,47,2.14,0.74,2,5.1,34.78,978.84,28.14,7,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9909,242,2.44,0.66,10,4.14,159.72,5547.2,34.73,8,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,2992,72,2.4,0.69,3,4.34,49.68,1571.13,31.63,8,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1747,44,2.52,0.75,2,4.15,33.0,1333.0,40.39,8,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2330,42,1.82,0.88,2,4.42,36.96,595.88,16.12,7,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,825,13,1.58,0.85,1,4.71,11.05,763.53,69.1,6,2026-05-01T06:30:00,google_ads_api
2025-10-03,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,489,8,1.59,0.75,0,5.18,6.0,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,10871,227,2.09,0.86,9,3.99,195.22,7698.58,39.44,7,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3410,76,2.23,0.76,3,4.11,57.76,1232.7,21.34,7,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2128,46,2.16,0.87,2,4.29,40.02,1281.71,32.03,7,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9898,243,2.46,0.64,10,4.14,155.52,8803.96,56.61,8,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,2825,63,2.23,0.66,3,4.82,41.58,1494.78,35.95,7,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1626,40,2.45,0.71,2,3.98,28.4,1070.46,37.69,8,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2399,40,1.65,0.83,2,4.03,33.2,1494.43,45.01,6,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,661,12,1.78,0.87,0,4.08,10.44,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-04,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,445,8,1.9,0.87,0,4.02,6.96,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,11070,198,1.79,0.88,9,4.51,174.24,7808.41,44.81,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3544,65,1.84,0.84,2,3.81,54.6,955.57,17.5,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2234,42,1.89,0.8,2,4.21,33.6,501.44,14.92,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9944,214,2.15,0.73,9,3.99,156.22,5513.45,35.29,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3491,81,2.32,0.7,3,3.87,56.7,2525.6,44.54,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1882,45,2.39,0.7,2,4.45,31.5,1210.42,38.43,8,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2349,36,1.55,0.85,2,4.8,30.6,756.8,24.73,6,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,735,13,1.8,0.79,0,3.68,10.27,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-05,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,428,8,1.9,0.83,0,3.96,6.64,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,11774,233,1.98,0.86,10,4.41,200.38,2728.51,13.62,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3251,73,2.25,0.86,3,3.96,62.78,1031.1,16.42,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,1851,33,1.79,0.78,1,4.01,25.74,374.47,14.55,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9785,229,2.34,0.77,9,3.77,176.33,5758.16,32.66,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3513,83,2.37,0.66,4,4.23,54.78,3345.52,61.07,8,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,2015,50,2.5,0.7,2,4.0,35.0,1402.56,40.07,8,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2207,34,1.55,0.75,1,4.39,25.5,498.73,19.56,6,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,714,14,1.9,0.74,1,4.28,10.36,201.87,19.49,7,2026-05-01T06:30:00,google_ads_api
2025-10-06,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,397,6,1.54,0.71,0,4.57,4.26,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,10602,202,1.91,0.79,9,4.44,159.58,6313.76,39.56,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3538,75,2.13,0.75,3,4.55,56.25,1430.68,25.43,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,1862,39,2.09,0.77,2,4.96,30.03,527.92,17.58,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9665,199,2.06,0.64,8,4.05,127.36,4474.3,35.13,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3199,78,2.44,0.73,4,4.56,56.94,1160.7,20.38,8,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,2012,44,2.17,0.66,2,4.01,29.04,415.03,14.29,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2157,34,1.57,0.74,1,3.99,25.16,657.94,26.15,6,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,688,12,1.81,0.76,0,3.83,9.12,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-07,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,473,8,1.63,0.77,0,5.33,6.16,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,9395,188,2.0,0.86,8,4.31,161.68,4737.42,29.3,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3861,71,1.84,0.78,3,4.11,55.38,860.33,15.54,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2269,49,2.17,0.86,2,4.8,42.14,1059.74,25.15,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,9540,197,2.06,0.63,8,3.85,124.11,3693.37,29.76,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3415,71,2.09,0.64,3,3.61,45.44,1421.02,31.27,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1863,38,2.06,0.67,2,4.9,25.46,1504.29,59.08,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2078,32,1.53,0.82,1,4.0,26.24,542.86,20.69,6,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,697,12,1.76,0.83,0,4.11,9.96,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-08,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,444,7,1.64,0.71,0,4.11,4.97,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,10781,244,2.26,0.81,10,4.1,197.64,6935.55,35.09,7,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3147,67,2.14,0.77,3,3.83,51.59,941.1,18.24,7,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,1984,37,1.86,0.74,2,4.29,27.38,1324.92,48.39,7,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,10194,263,2.58,0.75,11,4.0,197.25,3686.92,18.69,8,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3036,70,2.3,0.68,3,3.97,47.6,1169.13,24.56,7,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,CH,1608,39,2.45,0.7,2,4.94,27.3,966.43,35.4,8,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,DE,2404,44,1.83,0.81,2,4.44,35.64,465.41,13.06,7,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,AT,657,10,1.57,0.74,0,4.0,7.4,0.0,0.0,6,2026-05-01T06:30:00,google_ads_api
2025-10-09,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,tablet,CH,433,7,1.7,0.79,0,4.2,5.53,0.0,0.0,7,2026-05-01T06:30:00,google_ads_api
2025-10-10,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,DE,10404,206,1.98,0.88,8,3.87,181.28,3147.62,17.36,7,2026-05-01T06:30:00,google_ads_api
2025-10-10,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,AT,3565,81,2.26,0.87,3,3.61,70.47,1353.36,19.2,7,2026-05-01T06:30:00,google_ads_api
2025-10-10,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,desktop,CH,2274,50,2.22,0.83,2,4.65,41.5,1230.21,29.64,7,2026-05-01T06:30:00,google_ads_api
2025-10-10,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,DE,8127,192,2.36,0.76,7,3.67,145.92,5532.63,37.92,7,2026-05-01T06:30:00,google_ads_api
2025-10-10,GGL-532768,CMP-3004,iPhone 16 Launch – Trade-In Aktion,CONVERSIONS,mobile,AT,3308,70,2.13,0.76,3,4.36,53.2,1372.75,25.8,7,2026-05-01T06:30:00,google_ads_api
