report_date,meta_campaign_id,campaign_id_crm_ref,campaign_name,ad_objective,placement,country,impressions,reach,frequency,clicks,ctr_pct,avg_cpc_eur,cpm_eur,conversions,conv_rate_pct,spend_eur,revenue_eur,roas,_load_ts,_source_system
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1511,907,1.67,40,2.64,1.09,28.86,3,6.5,43.6,750.01,17.2,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,6532,4162,1.57,147,2.25,1.32,29.71,10,6.52,194.04,1530.86,7.89,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,1884,1261,1.49,41,2.16,1.18,25.68,2,5.58,48.38,1090.01,22.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1266,931,1.36,28,2.2,1.4,30.96,2,5.63,39.2,844.36,21.54,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,2841,2149,1.32,48,1.69,1.17,19.77,3,6.04,56.16,832.78,14.83,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1009,625,1.61,18,1.81,1.32,23.55,1,5.34,23.76,193.59,8.15,2026-05-01T06:30:00,meta_marketing_api
2025-07-18,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,576,424,1.36,12,2.07,1.37,28.54,1,5.67,16.44,765.43,46.56,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,11769,9082,1.3,232,1.97,1.36,26.81,15,6.54,315.52,5739.49,18.19,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4391,2801,1.57,103,2.34,1.15,26.98,7,6.35,118.45,4023.26,33.97,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2843,1856,1.53,65,2.28,1.27,29.04,4,6.44,82.55,1215.52,14.72,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8877,5401,1.64,214,2.41,1.11,26.76,13,5.96,237.54,9012.24,37.94,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2710,2368,1.14,69,2.53,1.13,28.77,4,5.73,77.97,2300.93,29.51,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1841,1124,1.64,52,2.84,0.98,27.68,4,7.18,50.96,3155.62,61.92,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,5959,3689,1.62,127,2.13,1.25,26.64,8,6.31,158.75,5672.98,35.74,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2078,1797,1.16,43,2.09,1.36,28.14,2,5.55,58.48,340.71,5.83,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1112,881,1.26,22,1.97,1.4,27.7,1,6.27,30.8,410.95,13.34,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3325,2674,1.24,57,1.71,1.38,23.66,3,4.98,78.66,489.35,6.22,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1101,878,1.25,21,1.89,1.26,24.03,1,6.41,26.46,565.43,21.37,2026-05-01T06:30:00,meta_marketing_api
2025-07-19,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,663,404,1.64,14,2.06,1.37,28.93,1,7.11,19.18,733.6,38.25,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,12686,10428,1.22,280,2.21,1.16,25.6,16,5.67,324.8,9876.65,30.41,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4791,3648,1.31,97,2.02,1.27,25.71,5,5.44,123.19,1502.7,12.2,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2370,1928,1.23,48,2.03,1.38,27.95,3,5.88,66.24,1307.32,19.74,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8573,6857,1.25,226,2.64,1.2,31.63,15,6.46,271.2,6004.09,22.14,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,3088,2453,1.26,84,2.71,1.2,32.64,4,5.0,100.8,2786.64,27.65,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1728,1094,1.58,50,2.9,1.12,32.41,3,6.81,56.0,2103.34,37.56,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,6051,5175,1.17,124,2.05,1.33,27.25,7,5.88,164.92,1341.11,8.13,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2243,1362,1.65,50,2.25,1.34,29.87,3,5.06,67.0,1770.91,26.43,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1226,851,1.44,26,2.16,1.21,25.66,2,6.26,31.46,1218.0,38.72,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,2846,2071,1.37,53,1.86,1.23,22.91,3,5.1,65.19,1552.7,23.82,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1145,694,1.65,23,2.04,1.32,26.52,1,5.64,30.36,316.04,10.41,2026-05-01T06:30:00,meta_marketing_api
2025-07-20,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,611,524,1.17,10,1.71,1.14,18.66,1,6.8,11.4,188.42,16.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,13465,8216,1.64,296,2.2,1.18,25.94,17,5.6,349.28,11105.19,31.79,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4846,2977,1.63,106,2.19,1.15,25.15,7,6.56,121.9,4547.73,37.31,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2610,1682,1.55,57,2.18,1.19,25.99,4,6.78,67.83,2060.72,30.38,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8819,6107,1.44,252,2.86,1.19,34.0,13,5.15,299.88,8225.31,27.43,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2687,2055,1.31,72,2.67,1.11,29.74,5,6.31,79.92,3662.42,45.83,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1639,1349,1.21,45,2.77,1.14,31.3,3,6.51,51.3,2034.27,39.65,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,5904,4905,1.2,126,2.13,1.35,28.81,7,5.36,170.1,2716.32,15.97,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2258,1647,1.37,51,2.26,1.33,30.04,3,6.58,67.83,1867.73,27.54,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1351,994,1.36,27,2.0,1.34,26.78,1,5.49,36.18,271.88,7.51,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3091,2457,1.26,57,1.83,1.16,21.39,3,6.12,66.12,1288.82,19.49,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1104,804,1.37,21,1.92,1.26,23.97,1,5.22,26.46,649.1,24.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-21,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,544,370,1.47,10,1.77,1.16,21.32,1,5.41,11.6,751.07,64.75,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,12225,10601,1.15,243,1.99,1.2,23.85,13,5.39,291.6,2791.64,9.57,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4505,3771,1.19,100,2.21,1.36,30.19,5,5.14,136.0,751.94,5.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2288,1473,1.55,50,2.2,1.35,29.5,4,7.26,67.5,1818.65,26.94,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8344,5504,1.52,248,2.97,1.18,35.07,12,4.9,292.64,7736.39,26.44,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2632,2092,1.26,65,2.46,1.19,29.39,4,6.13,77.35,2387.64,30.87,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1569,1182,1.33,38,2.42,1.07,25.91,3,7.1,40.66,1225.4,30.14,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,6730,4354,1.55,164,2.44,1.35,32.9,8,4.95,221.4,2822.46,12.75,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2287,1626,1.41,57,2.49,1.16,28.91,3,5.29,66.12,1445.04,21.85,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1366,924,1.48,30,2.22,1.16,25.48,2,6.01,34.8,667.59,19.18,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3267,2865,1.14,62,1.9,1.16,22.01,4,6.58,71.92,1130.83,15.72,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1056,749,1.41,22,2.08,1.37,28.54,1,5.44,30.14,378.1,12.54,2026-05-01T06:30:00,meta_marketing_api
2025-07-22,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,631,411,1.54,13,2.08,1.15,23.69,1,5.83,14.95,555.49,37.16,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,14333,9509,1.51,348,2.43,1.36,33.02,18,5.15,473.28,3348.45,7.07,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4655,3356,1.39,102,2.2,1.23,26.95,6,5.59,125.46,3458.34,27.57,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2430,1959,1.24,50,2.06,1.41,29.01,3,5.67,70.5,672.14,9.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,9275,8104,1.14,235,2.53,1.14,28.88,13,5.47,267.9,9935.65,37.09,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2872,2072,1.39,69,2.4,0.97,23.3,4,5.84,66.93,2040.45,30.49,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1508,1317,1.15,41,2.69,1.08,29.36,3,7.19,44.28,814.24,18.39,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,5628,4599,1.22,124,2.2,1.4,30.85,7,5.85,173.6,4023.51,23.18,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,1990,1393,1.43,48,2.41,1.17,28.22,2,5.12,56.16,454.89,8.1,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1193,1047,1.14,26,2.15,1.28,27.9,2,6.07,33.28,773.42,23.24,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3386,2622,1.29,62,1.84,1.29,23.62,4,5.86,79.98,2912.66,36.42,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,964,603,1.6,19,2.02,1.33,26.21,1,5.48,25.27,528.65,20.92,2026-05-01T06:30:00,meta_marketing_api
2025-07-23,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,661,526,1.26,13,1.94,1.4,27.53,1,6.62,18.2,356.68,19.6,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,12391,7957,1.56,270,2.18,1.15,25.06,15,5.43,310.5,5983.04,19.27,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,3961,3115,1.27,79,2.0,1.37,27.32,4,5.04,108.23,3073.84,28.4,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2790,2023,1.38,69,2.47,1.31,32.4,4,5.52,90.39,1834.02,20.29,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8531,6523,1.31,212,2.49,1.01,25.1,13,6.33,214.12,8732.1,40.78,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2700,2276,1.19,77,2.87,1.13,32.23,4,5.46,87.01,2339.5,26.89,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1751,1292,1.36,49,2.8,1.19,33.3,3,5.59,58.31,1262.91,21.66,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,5420,3673,1.48,117,2.16,1.41,30.44,6,5.44,164.97,4037.68,24.48,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2015,1398,1.44,41,2.04,1.38,28.08,2,5.13,56.58,1328.12,23.47,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1338,1093,1.22,26,1.98,1.17,22.74,2,6.66,30.42,1586.43,52.15,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,2724,2037,1.34,47,1.72,1.27,21.91,3,5.89,59.69,1650.08,27.64,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1035,634,1.63,21,2.05,1.41,28.61,1,5.92,29.61,313.2,10.58,2026-05-01T06:30:00,meta_marketing_api
2025-07-24,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,598,491,1.22,11,1.81,1.4,25.75,1,6.64,15.4,571.12,37.09,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,13769,11661,1.18,330,2.4,1.29,30.92,21,6.43,425.7,9804.83,23.03,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4779,3202,1.49,112,2.35,1.15,26.95,6,5.79,128.8,2908.44,22.58,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2746,2115,1.3,54,1.97,1.4,27.53,4,6.99,75.6,1920.46,25.4,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8585,5795,1.48,213,2.48,1.17,29.03,11,5.38,249.21,4080.4,16.37,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2526,2109,1.2,61,2.43,0.98,23.67,4,6.13,59.78,1579.3,26.42,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1893,1253,1.51,56,2.97,1.17,34.61,4,6.36,65.52,1723.5,26.3,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,6531,4998,1.31,150,2.3,1.36,31.24,10,6.55,204.0,7997.73,39.2,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,1838,1464,1.26,42,2.27,1.39,31.76,2,5.61,58.38,1549.04,26.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1079,923,1.17,26,2.43,1.41,33.98,2,7.09,36.66,1378.3,37.6,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3245,2078,1.56,56,1.72,1.35,23.3,3,6.1,75.6,1126.1,14.9,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1032,674,1.53,21,2.02,1.37,27.88,1,4.98,28.77,323.86,11.26,2026-05-01T06:30:00,meta_marketing_api
2025-07-25,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,607,459,1.32,12,2.05,1.34,26.49,1,6.49,16.08,358.67,22.31,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,11324,7340,1.54,222,1.96,1.14,22.35,13,5.89,253.08,3843.58,15.19,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4552,3062,1.49,100,2.19,1.33,29.22,6,5.61,133.0,2832.2,21.29,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2806,1778,1.58,61,2.19,1.38,30.0,4,6.05,84.18,2989.44,35.51,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,8764,5776,1.52,223,2.54,1.05,26.72,13,5.88,234.15,2434.53,10.4,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,2674,1980,1.35,75,2.79,1.13,31.69,4,5.57,84.75,1634.63,19.29,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1631,1220,1.34,40,2.45,1.19,29.18,3,6.75,47.6,2161.14,45.4,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,5572,4728,1.18,132,2.37,1.15,27.24,8,6.35,151.8,6380.11,42.03,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2310,1964,1.18,58,2.49,1.28,32.14,3,5.84,74.24,946.61,12.75,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1341,960,1.4,33,2.44,1.3,31.99,2,6.65,42.9,1359.17,31.68,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,3365,2361,1.43,60,1.78,1.18,21.04,3,5.83,70.8,1904.45,26.9,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1074,902,1.19,19,1.76,1.39,24.59,1,5.31,26.41,173.49,6.57,2026-05-01T06:30:00,meta_marketing_api
2025-07-26,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,562,380,1.48,11,2.04,1.18,23.1,1,5.91,12.98,565.39,43.56,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,12748,8908,1.43,287,2.25,1.31,29.49,17,5.77,375.97,2717.71,7.23,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,AT,4422,3115,1.42,101,2.29,1.33,30.38,5,5.19,134.33,2693.18,20.05,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,CH,2743,2377,1.15,60,2.2,1.21,26.47,3,5.69,72.6,1500.8,20.67,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,DE,7557,4902,1.54,194,2.57,1.0,25.67,13,6.45,194.0,3689.52,19.02,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,AT,3042,2425,1.25,91,3.0,1.12,33.5,6,6.55,101.92,2734.17,26.83,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,stories,CH,1720,1392,1.24,51,2.97,1.2,35.58,3,5.68,61.2,2260.21,36.93,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,DE,6593,4204,1.57,148,2.24,1.27,28.51,7,5.04,187.96,1417.03,7.54,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,AT,2296,1648,1.39,52,2.26,1.4,31.71,3,5.51,72.8,710.36,9.76,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,reels,CH,1174,954,1.23,25,2.12,1.36,28.96,2,6.24,34.0,1167.03,34.32,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,DE,2851,2504,1.14,58,2.05,1.21,24.62,3,5.37,70.18,592.79,8.45,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,AT,1087,709,1.53,19,1.78,1.37,23.95,1,6.1,26.03,430.27,16.53,2026-05-01T06:30:00,meta_marketing_api
2025-07-27,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,marketplace,CH,630,453,1.39,12,1.88,1.16,22.1,1,6.46,13.92,425.96,30.6,2026-05-01T06:30:00,meta_marketing_api
2025-07-28,META-301754,CMP-3002,Gaming-Sommer – Konsolen & Setup,CONVERSIONS,feed,DE,13133,11409,1.15,276,2.1,1.32,27.74,16,5.72,364.32,10212.02,28.03,2026-05-01T06:30:00,meta_marketing_api
