order_id,contact_id,order_date,order_datetime,campaign_id_ref,campaign_name_ref,acquisition_channel,article_id,category,brand,product_name,quantity,unit_price_eur,subtotal_eur,discount_pct,discount_eur,shipping_eur,total_eur,payment_method,order_status,is_returned,is_first_order,customer_city,customer_country,_load_ts,_source_system
ORD-20939,CON-20738,2026-03-21,2026-03-21T09:36:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,1,179.0,179.0,0.07,12.53,0.0,166.47,bank_transfer,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20940,CON-20738,2026-01-31,2026-01-31T21:54:00,,,Direct,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,2,199.0,398.0,0.25,99.5,0.0,298.5,bank_transfer,returned,True,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20941,CON-20738,2026-02-05,2026-02-05T11:04:00,,,Direct,ART-506,Smart Home & Wearables,Google,Nest Hub Max,1,229.0,229.0,0.0,0.0,0.0,229.0,credit_card,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20942,CON-20745,2026-03-27,2026-03-27T11:31:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-402,Gaming,Microsoft,Xbox Series X 2TB,1,549.0,549.0,0.17,93.33,0.0,455.67,paypal,returned,True,True,Frankfurt,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20943,CON-20754,2025-09-20,2025-09-20T15:11:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-506,Smart Home & Wearables,Google,Nest Hub Max,3,229.0,687.0,0.0,0.0,0.0,687.0,credit_card,completed,False,True,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20944,CON-20754,2025-08-07,2025-08-07T18:17:00,,,Organic Search,ART-506,Smart Home & Wearables,Google,Nest Hub Max,3,229.0,687.0,0.15,103.05,0.0,583.95,credit_card,completed,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20945,CON-20760,2025-07-03,2025-07-03T07:54:00,,,Google Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,2,169.0,338.0,0.0,0.0,0.0,338.0,paypal,cancelled,False,True,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20946,CON-20760,2025-12-05,2025-12-05T08:04:00,,,Google Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,2,169.0,338.0,0.06,20.28,0.0,317.72,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20947,CON-20760,2025-07-05,2025-07-05T15:54:00,,,Google Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,3,199.0,597.0,0.0,0.0,0.0,597.0,bank_transfer,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20948,CON-20760,2025-08-11,2025-08-11T07:03:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-403,Gaming,Nintendo,Nintendo Switch 2,1,449.0,449.0,0.0,0.0,0.0,449.0,paypal,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20949,CON-20760,2025-06-24,2025-06-24T11:26:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,1,169.0,169.0,0.0,0.0,0.0,169.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20950,CON-20760,2025-10-22,2025-10-22T08:05:00,CMP-3006,Business Loyalty – Premium Club,Google Ads,ART-403,Gaming,Nintendo,Nintendo Switch 2,2,449.0,898.0,0.0,0.0,0.0,898.0,apple_pay,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20951,CON-20760,2025-11-16,2025-11-16T09:20:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-401,Gaming,Sony,PlayStation 5 Pro,2,699.0,1398.0,0.21,293.58,0.0,1104.42,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20952,CON-20764,2025-08-09,2025-08-09T13:02:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,3,449.0,1347.0,0.24,323.28,0.0,1023.72,bank_transfer,completed,False,True,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20953,CON-20764,2025-07-15,2025-07-15T16:35:00,,,Google Ads,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,3,199.0,597.0,0.16,95.52,0.0,501.48,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20954,CON-20764,2026-03-12,2026-03-12T13:55:00,,,Google Ads,ART-305,Audio & Kopfhörer,JBL,Charge 6 Bluetooth Box,2,179.0,358.0,0.0,0.0,0.0,358.0,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20955,CON-20764,2025-07-16,2025-07-16T11:30:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-302,Audio & Kopfhörer,Apple,AirPods Pro 3. Gen,1,269.0,269.0,0.0,0.0,0.0,269.0,klarna,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20956,CON-20764,2025-06-19,2025-06-19T15:21:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,1,349.0,349.0,0.0,0.0,0.0,349.0,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20957,CON-20764,2025-10-30,2025-10-30T13:56:00,,,Google Ads,ART-405,Gaming,Razer,BlackShark V2 Pro 2025,3,169.0,507.0,0.0,0.0,0.0,507.0,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20958,CON-20764,2025-08-17,2025-08-17T20:33:00,CMP-3003,Back-to-School – Laptops & Tablets,Google Ads,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,1,349.0,349.0,0.0,0.0,0.0,349.0,credit_card,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20959,CON-20764,2026-03-08,2026-03-08T14:45:00,,,Google Ads,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,3,179.0,537.0,0.09,48.33,0.0,488.67,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20960,CON-20764,2026-04-19,2026-04-19T16:25:00,,,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,2,449.0,898.0,0.21,188.58,0.0,709.42,klarna,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20961,CON-20764,2025-12-19,2025-12-19T18:28:00,,,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,2,449.0,898.0,0.16,143.68,0.0,754.32,bank_transfer,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20962,CON-20764,2026-04-01,2026-04-01T08:34:00,,,Google Ads,ART-302,Audio & Kopfhörer,Apple,AirPods Pro 3. Gen,1,269.0,269.0,0.0,0.0,0.0,269.0,credit_card,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20963,CON-20764,2025-06-15,2025-06-15T10:56:00,CMP-3001,Sommerstart – Wearables & Smart Home,Google Ads,ART-308,Audio & Kopfhörer,Apple,AirPods 4. Gen,3,189.0,567.0,0.0,0.0,0.0,567.0,klarna,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20964,CON-20764,2025-06-10,2025-06-10T11:21:00,,,Google Ads,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",1,349.0,349.0,0.0,0.0,0.0,349.0,credit_card,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20965,CON-20764,2025-06-13,2025-06-13T19:45:00,,,Google Ads,ART-305,Audio & Kopfhörer,JBL,Charge 6 Bluetooth Box,3,179.0,537.0,0.0,0.0,0.0,537.0,credit_card,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20966,CON-20764,2025-06-01,2025-06-01T09:42:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,1,449.0,449.0,0.22,98.78,0.0,350.22,bank_transfer,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20967,CON-20764,2025-07-11,2025-07-11T17:07:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,3,449.0,1347.0,0.0,0.0,0.0,1347.0,credit_card,returned,True,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20968,CON-20764,2026-04-21,2026-04-21T17:02:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-308,Audio & Kopfhörer,Apple,AirPods 4. Gen,1,189.0,189.0,0.0,0.0,0.0,189.0,credit_card,cancelled,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20969,CON-20773,2026-03-26,2026-03-26T08:59:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",1,879.0,879.0,0.13,114.27,0.0,764.73,klarna,cancelled,False,True,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20970,CON-20773,2026-01-03,2026-01-03T07:13:00,,,Direct,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,2,369.0,738.0,0.24,177.12,0.0,560.88,paypal,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20971,CON-20773,2026-04-17,2026-04-17T16:04:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,2,1429.0,2858.0,0.0,0.0,0.0,2858.0,bank_transfer,returned,True,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20972,CON-20773,2026-01-31,2026-01-31T18:48:00,,,Direct,ART-506,Smart Home & Wearables,Google,Nest Hub Max,1,229.0,229.0,0.13,29.77,0.0,199.23,credit_card,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20973,CON-20773,2026-04-07,2026-04-07T07:41:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,1,369.0,369.0,0.0,0.0,0.0,369.0,paypal,cancelled,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20974,CON-20781,2025-08-23,2025-08-23T14:30:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.0,0.0,0.0,1429.0,credit_card,completed,False,True,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20975,CON-20781,2026-02-08,2026-02-08T14:01:00,CMP-3011,Valentinstag – Kopfhörer & Wearables,Organic Search,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,2,449.0,898.0,0.08,71.84,0.0,826.16,bank_transfer,completed,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20976,CON-20781,2025-09-07,2025-09-07T22:13:00,,,Organic Search,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.07,130.06,0.0,1727.94,credit_card,returned,True,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20977,CON-20781,2025-09-01,2025-09-01T12:42:00,,,Organic Search,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",1,1649.0,1649.0,0.22,362.78,0.0,1286.22,credit_card,completed,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20978,CON-20781,2025-08-17,2025-08-17T08:41:00,,,Organic Search,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.18,352.44,0.0,1605.56,paypal,returned,True,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20979,CON-20781,2026-02-28,2026-02-28T15:15:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-408,Gaming,Corsair,K100 RGB Air Tastatur,1,199.0,199.0,0.0,0.0,0.0,199.0,apple_pay,returned,True,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20980,CON-20781,2025-12-23,2025-12-23T17:59:00,,,Organic Search,ART-108,Smartphones,Apple,iPhone 16 Plus 256GB,2,1129.0,2258.0,0.0,0.0,0.0,2258.0,credit_card,completed,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20981,CON-20787,2026-02-09,2026-02-09T12:25:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Google Ads,ART-501,Smart Home & Wearables,Apple,Apple Watch Ultra 2,1,799.0,799.0,0.0,0.0,0.0,799.0,paypal,completed,False,True,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20982,CON-20793,2026-02-02,2026-02-02T21:29:00,,,Google Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,1,199.0,199.0,0.0,0.0,0.0,199.0,credit_card,completed,False,True,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20983,CON-20801,2025-08-22,2025-08-22T14:45:00,,,Email,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.0,0.0,0.0,3298.0,credit_card,completed,False,True,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20984,CON-20801,2026-04-08,2026-04-08T12:04:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-401,Gaming,Sony,PlayStation 5 Pro,2,699.0,1398.0,0.0,0.0,0.0,1398.0,credit_card,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20985,CON-20801,2025-07-28,2025-07-28T20:13:00,CMP-3003,Back-to-School – Laptops & Tablets,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,2,1249.0,2498.0,0.0,0.0,0.0,2498.0,credit_card,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20986,CON-20801,2025-07-19,2025-07-19T19:35:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,klarna,cancelled,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20987,CON-20801,2025-09-19,2025-09-19T09:35:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.0,0.0,0.0,1658.0,credit_card,returned,True,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20988,CON-20801,2025-11-07,2025-11-07T08:42:00,CMP-3006,Business Loyalty – Premium Club,Email,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,1,199.0,199.0,0.16,31.84,0.0,167.16,credit_card,returned,True,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20989,CON-20801,2025-08-05,2025-08-05T14:08:00,,,Email,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.15,109.35,0.0,619.65,klarna,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20990,CON-20801,2025-08-07,2025-08-07T10:04:00,CMP-3003,Back-to-School – Laptops & Tablets,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.0,0.0,0.0,1349.0,credit_card,cancelled,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20991,CON-20801,2025-06-19,2025-06-19T13:03:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",1,1649.0,1649.0,0.14,230.86,0.0,1418.14,bank_transfer,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20992,CON-20801,2025-08-05,2025-08-05T10:15:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-402,Gaming,Microsoft,Xbox Series X 2TB,2,549.0,1098.0,0.06,65.88,0.0,1032.12,paypal,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20993,CON-20801,2025-06-02,2025-06-02T08:22:00,,,Email,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.0,0.0,0.0,1158.0,bank_transfer,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20994,CON-20801,2025-07-20,2025-07-20T14:08:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.0,0.0,0.0,829.0,apple_pay,cancelled,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20995,CON-20801,2025-07-08,2025-07-08T22:19:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.21,174.09,0.0,654.91,credit_card,completed,False,False,Hamburg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20996,CON-20809,2026-01-09,2026-01-09T19:25:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Email,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.0,0.0,0.0,1429.0,paypal,completed,False,True,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20997,CON-20813,2025-09-12,2025-09-12T18:53:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,1,869.0,869.0,0.0,0.0,0.0,869.0,credit_card,completed,False,True,München,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20998,CON-20813,2025-10-10,2025-10-10T19:23:00,CMP-3006,Business Loyalty – Premium Club,Google Ads,ART-505,Smart Home & Wearables,Amazon,Echo Show 8 3. Gen,3,149.0,447.0,0.24,107.28,0.0,339.72,apple_pay,completed,False,False,München,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20999,CON-20813,2025-11-23,2025-11-23T16:38:00,,,Google Ads,ART-507,Smart Home & Wearables,Xiaomi,Smart Band 9 Pro,2,79.0,158.0,0.18,28.44,0.0,129.56,credit_card,completed,False,False,München,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21000,CON-20813,2025-07-19,2025-07-19T11:54:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-402,Gaming,Microsoft,Xbox Series X 2TB,2,549.0,1098.0,0.0,0.0,0.0,1098.0,credit_card,completed,False,False,München,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21001,CON-20813,2025-09-14,2025-09-14T11:58:00,,,Google Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,2,169.0,338.0,0.0,0.0,0.0,338.0,klarna,completed,False,False,München,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21002,CON-20824,2026-03-10,2026-03-10T22:38:00,,,Email,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,1,869.0,869.0,0.0,0.0,0.0,869.0,credit_card,cancelled,False,True,Graz,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21003,CON-20830,2026-03-26,2026-03-26T19:16:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-303,Audio & Kopfhörer,Bose,QuietComfort Ultra,3,299.0,897.0,0.0,0.0,0.0,897.0,apple_pay,completed,False,True,Zürich,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21004,CON-20836,2025-09-02,2025-09-02T08:23:00,CMP-3003,Back-to-School – Laptops & Tablets,Organic Search,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.19,256.31,0.0,1092.69,bank_transfer,completed,False,True,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21005,CON-20836,2025-10-14,2025-10-14T22:25:00,CMP-3006,Business Loyalty – Premium Club,Organic Search,ART-507,Smart Home & Wearables,Xiaomi,Smart Band 9 Pro,3,79.0,237.0,0.0,0.0,0.0,237.0,paypal,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21006,CON-20843,2026-01-19,2026-01-19T19:37:00,,,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,1,449.0,449.0,0.0,0.0,0.0,449.0,paypal,completed,False,True,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21007,CON-20843,2026-03-16,2026-03-16T22:54:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,1,869.0,869.0,0.0,0.0,0.0,869.0,credit_card,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21008,CON-20843,2025-08-30,2025-08-30T17:18:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.0,0.0,0.0,1958.0,bank_transfer,returned,True,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21009,CON-20843,2025-11-04,2025-11-04T09:52:00,CMP-3006,Business Loyalty – Premium Club,Google Ads,ART-506,Smart Home & Wearables,Google,Nest Hub Max,3,229.0,687.0,0.0,0.0,0.0,687.0,bank_transfer,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21010,CON-20843,2025-09-02,2025-09-02T10:54:00,,,Google Ads,ART-105,Smartphones,Google,Pixel 9 128GB,1,799.0,799.0,0.21,167.79,0.0,631.21,apple_pay,returned,True,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21011,CON-20843,2025-10-15,2025-10-15T12:24:00,CMP-3006,Business Loyalty – Premium Club,Google Ads,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,1,179.0,179.0,0.0,0.0,0.0,179.0,apple_pay,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21012,CON-20843,2025-07-30,2025-07-30T16:49:00,CMP-3003,Back-to-School – Laptops & Tablets,Google Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.2,231.6,0.0,926.4,credit_card,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21013,CON-20843,2025-06-10,2025-06-10T07:34:00,,,Google Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,1,169.0,169.0,0.07,11.83,0.0,157.17,klarna,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21014,CON-20843,2026-01-15,2026-01-15T09:58:00,,,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,1,929.0,929.0,0.0,0.0,0.0,929.0,credit_card,cancelled,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21015,CON-20843,2025-08-30,2025-08-30T20:56:00,,,Google Ads,ART-305,Audio & Kopfhörer,JBL,Charge 6 Bluetooth Box,3,179.0,537.0,0.0,0.0,0.0,537.0,paypal,cancelled,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21016,CON-20843,2025-07-28,2025-07-28T22:12:00,,,Google Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.0,0.0,0.0,1958.0,bank_transfer,cancelled,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21017,CON-20843,2025-09-22,2025-09-22T21:29:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,1,349.0,349.0,0.05,17.45,0.0,331.55,bank_transfer,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21018,CON-20843,2026-04-27,2026-04-27T08:59:00,,,Google Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,1,579.0,579.0,0.24,138.96,0.0,440.04,klarna,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21019,CON-20843,2025-06-24,2025-06-24T08:01:00,,,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,1,929.0,929.0,0.09,83.61,0.0,845.39,klarna,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21020,CON-20843,2025-09-08,2025-09-08T10:27:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-502,Smart Home & Wearables,Garmin,Forerunner 965 Smartwatch,1,549.0,549.0,0.0,0.0,0.0,549.0,bank_transfer,returned,True,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21021,CON-20843,2025-07-15,2025-07-15T22:10:00,,,Google Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,2,1429.0,2858.0,0.0,0.0,0.0,2858.0,klarna,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21022,CON-20843,2026-02-21,2026-02-21T19:11:00,,,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.0,0.0,0.0,1858.0,credit_card,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21023,CON-20843,2025-12-09,2025-12-09T18:52:00,,,Google Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.08,114.32,0.0,1314.68,klarna,cancelled,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21024,CON-20843,2026-01-13,2026-01-13T14:44:00,,,Google Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,1,199.0,199.0,0.22,43.78,0.0,155.22,klarna,cancelled,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21025,CON-20843,2025-09-22,2025-09-22T18:14:00,CMP-3005,Business Herbst – IT & Office Upgrade,Google Ads,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,2,369.0,738.0,0.0,0.0,0.0,738.0,paypal,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21026,CON-20851,2025-08-24,2025-08-24T12:24:00,,,Email,ART-103,Smartphones,Samsung,Galaxy S25 128GB,1,929.0,929.0,0.0,0.0,0.0,929.0,credit_card,completed,False,True,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21027,CON-20851,2025-10-03,2025-10-03T11:25:00,CMP-3005,Business Herbst – IT & Office Upgrade,Email,ART-403,Gaming,Nintendo,Nintendo Switch 2,3,449.0,1347.0,0.22,296.34,0.0,1050.66,klarna,cancelled,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21028,CON-20851,2026-03-11,2026-03-11T15:34:00,,,Email,ART-404,Gaming,Sony,DualSense Edge Controller,2,119.0,238.0,0.0,0.0,0.0,238.0,credit_card,completed,False,False,Stuttgart,DE,2026-05-01T06:30:00,technow_shop_db
