report_date;adgroup_id;google_campaign_id;campaign_id_crm_ref;adgroup_name;keyword_match_type;bid_strategy;target_cpa_eur;device_type;impressions;clicks;ctr_pct;avg_cpc_eur;conversions;conv_rate_pct;spend_eur;revenue_eur;roas;quality_score;impression_share_pct;_load_ts;_source_system
27.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2435;52;213;36;2;296;1872;25065;1339;7;7;31.12.2024 06:30;google_ads_api
27.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;2143;53;245;32;2;31;1696;1485;876;7;51;31.12.2024 06:30;google_ads_api
27.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;426;8;199;35;0;239;28;0;0;7;76;31.12.2024 06:30;google_ads_api
28.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2599;61;234;4;1;244;244;19299;791;7;82;31.12.2024 06:30;google_ads_api
28.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;2015;49;242;3;1;276;147;11168;76;7;44;31.12.2024 06:30;google_ads_api
28.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;510;9;182;37;0;264;333;0;0;6;69;31.12.2024 06:30;google_ads_api
29.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2005;48;24;37;1;304;1776;11823;666;7;8;31.12.2024 06:30;google_ads_api
29.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1538;44;283;31;1;282;1364;15792;1158;8;68;31.12.2024 06:30;google_ads_api
29.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;417;8;193;35;0;242;28;0;0;7;56;31.12.2024 06:30;google_ads_api
30.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2141;47;218;37;1;273;1739;6264;36;7;66;31.12.2024 06:30;google_ads_api
30.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1569;43;273;34;1;276;1462;7084;485;8;78;31.12.2024 06:30;google_ads_api
30.04.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;458;9;196;36;0;249;324;0;0;7;5;31.12.2024 06:30;google_ads_api
01.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1999;46;231;36;1;255;1656;9001;544;7;74;31.12.2024 06:30;google_ads_api
01.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1889;51;271;29;2;298;1479;14197;96;8;63;31.12.2024 06:30;google_ads_api
01.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;393;7;188;39;0;27;273;0;0;7;86;31.12.2024 06:30;google_ads_api
02.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1870;40;214;4;1;303;160;13417;839;7;72;31.12.2024 06:30;google_ads_api
02.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1537;42;275;33;1;253;1386;11374;821;8;56;31.12.2024 06:30;google_ads_api
02.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;430;8;185;33;0;291;264;0;0;7;51;31.12.2024 06:30;google_ads_api
03.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1965;41;207;39;1;277;1599;13109;82;7;42;31.12.2024 06:30;google_ads_api
03.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1831;43;237;32;1;287;1376;11242;817;7;46;31.12.2024 06:30;google_ads_api
03.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;407;7;176;37;0;284;259;0;0;6;8;31.12.2024 06:30;google_ads_api
04.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1907;38;201;33;1;293;1254;17454;1392;7;73;31.12.2024 06:30;google_ads_api
04.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;2052;49;241;29;2;315;1421;22675;1596;7;5;31.12.2024 06:30;google_ads_api
04.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;469;9;192;37;0;296;333;0;0;7;5;31.12.2024 06:30;google_ads_api
05.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2098;47;224;33;1;316;1551;969;625;7;59;31.12.2024 06:30;google_ads_api
05.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1799;41;227;32;1;274;1312;960;732;7;48;31.12.2024 06:30;google_ads_api
05.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;464;8;177;37;0;282;296;0;0;6;7;31.12.2024 06:30;google_ads_api
06.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1630;38;232;4;1;291;152;12271;807;7;74;31.12.2024 06:30;google_ads_api
06.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1763;50;283;33;1;262;165;9931;602;8;66;31.12.2024 06:30;google_ads_api
06.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;426;8;18;37;0;249;296;0;0;6;71;31.12.2024 06:30;google_ads_api
07.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1774;36;203;38;1;289;1368;1921;1404;7;42;31.12.2024 06:30;google_ads_api
07.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1365;36;261;34;1;248;1224;16694;1364;8;88;31.12.2024 06:30;google_ads_api
07.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;362;7;18;37;0;285;259;0;0;6;51;31.12.2024 06:30;google_ads_api
08.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1643;39;235;36;1;264;1404;10035;715;7;42;31.12.2024 06:30;google_ads_api
08.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1596;39;243;33;1;299;1287;5908;459;7;5;31.12.2024 06:30;google_ads_api
08.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;347;6;18;4;0;294;24;0;0;6;72;31.12.2024 06:30;google_ads_api
09.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1695;38;227;37;1;313;1406;10192;725;7;78;31.12.2024 06:30;google_ads_api
09.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1457;39;268;31;1;308;1209;15649;1294;8;57;31.12.2024 06:30;google_ads_api
09.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;358;6;174;39;0;296;234;0;0;6;58;31.12.2024 06:30;google_ads_api
10.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1864;39;208;4;1;241;156;14271;915;7;81;31.12.2024 06:30;google_ads_api
10.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1482;36;246;35;1;288;126;16022;1272;7;74;31.12.2024 06:30;google_ads_api
10.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;330;5;166;36;0;273;18;0;0;6;63;31.12.2024 06:30;google_ads_api
11.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;2082;43;205;33;1;263;1419;16489;1162;7;78;31.12.2024 06:30;google_ads_api
11.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1806;45;25;32;1;24;144;12501;868;7;51;31.12.2024 06:30;google_ads_api
11.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;431;8;197;39;0;282;312;0;0;7;82;31.12.2024 06:30;google_ads_api
12.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1968;48;243;33;1;295;1584;15644;988;7;63;31.12.2024 06:30;google_ads_api
12.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1678;43;254;35;1;238;1505;15119;1005;7;69;31.12.2024 06:30;google_ads_api
12.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;338;6;186;37;0;242;222;0;0;7;56;31.12.2024 06:30;google_ads_api
13.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1568;33;21;35;1;313;1155;8196;71;7;55;31.12.2024 06:30;google_ads_api
13.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1283;32;249;3;1;248;96;9331;972;7;43;31.12.2024 06:30;google_ads_api
13.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;330;6;188;35;0;255;21;0;0;7;49;31.12.2024 06:30;google_ads_api
14.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1573;33;209;33;1;259;1089;14086;1293;7;58;31.12.2024 06:30;google_ads_api
14.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1288;30;231;33;1;278;99;6983;705;7;44;31.12.2024 06:30;google_ads_api
14.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;305;5;173;37;0;288;185;0;0;6;74;31.12.2024 06:30;google_ads_api
15.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;desktop;1493;31;21;38;1;307;1178;14892;1264;7;67;31.12.2024 06:30;google_ads_api
15.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;mobile;1424;38;269;29;1;277;1102;1688;1532;8;84;31.12.2024 06:30;google_ads_api
15.05.2024;AGA-10024;GGL-317752;CMP-2023;Wassersport & Schwimmen;PHRASE;TARGET_CPA;160;tablet;300;6;185;38;0;295;228;0;0;7;53;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;1711;63;369;51;2;373;3213;21978;684;7;74;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1681;70;418;4;3;401;280;17771;635;8;64;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;369;11;286;49;0;324;539;0;0;7;48;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;1945;71;366;45;3;392;3195;43777;137;7;78;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1912;73;382;42;3;351;3066;39514;1289;7;87;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;438;12;278;47;0;394;564;0;0;6;62;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2379;82;344;48;3;332;3936;19772;502;7;85;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1975;77;39;41;3;37;3157;39814;1261;7;8;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;423;14;321;43;0;314;602;0;0;7;77;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;1906;65;34;42;2;377;273;33877;1241;7;83;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1901;77;404;38;2;306;2926;15178;519;8;66;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;398;12;294;48;0;327;576;0;0;7;68;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2223;72;324;46;3;408;3312;57768;1744;7;58;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1572;54;345;4;2;413;216;14572;675;7;56;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;404;12;292;49;0;312;588;0;0;7;59;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2241;83;37;49;3;331;4067;33059;813;7;57;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1740;66;38;42;2;365;2772;24296;876;7;51;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;414;13;318;43;1;397;559;19464;3482;7;73;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;1894;58;305;49;2;308;2842;24628;867;7;62;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2060;73;352;4;3;375;292;35653;1221;7;78;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;447;13;284;47;0;325;611;0;0;7;63;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2051;64;314;47;2;371;3008;34711;1154;7;53;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1865;71;383;4;3;365;284;57586;2028;7;68;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;467;12;262;48;0;358;576;0;0;6;76;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2805;106;379;46;4;39;4876;26381;541;7;83;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1951;76;388;45;3;386;342;19779;578;7;71;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;560;15;276;45;0;312;675;0;0;6;64;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2547;86;337;46;3;385;3956;56844;1437;7;79;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2101;73;347;43;3;406;3139;47033;1498;7;68;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;469;13;287;42;0;324;546;0;0;7;79;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2316;75;323;47;2;315;3525;3484;988;7;55;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1778;66;37;37;3;399;2442;21185;868;7;5;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;479;13;265;5;0;354;65;0;0;6;74;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2272;83;364;45;3;399;3735;20045;537;7;49;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2219;80;359;45;3;36;360;48855;1357;7;53;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;468;14;299;49;0;329;686;0;0;7;72;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2468;76;309;45;2;324;342;19438;568;7;76;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2158;85;394;43;3;347;3655;36433;997;7;49;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;528;13;255;46;1;406;598;14999;2508;6;86;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2460;75;303;48;3;405;360;5666;1574;7;62;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2277;97;425;39;3;342;3783;20628;545;8;72;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;476;15;308;49;1;387;735;13742;187;7;51;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2283;81;356;47;3;325;3807;44758;1176;7;8;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1823;64;353;4;2;317;256;17144;67;7;55;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;457;12;256;51;0;316;612;0;0;6;8;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;3097;109;351;43;4;382;4687;69961;1493;7;48;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2526;108;429;45;4;367;486;72176;1485;8;74;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;541;16;287;48;1;407;768;18418;2398;7;55;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2757;103;373;45;4;389;4635;3107;67;7;45;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2634;100;38;37;3;342;370;56635;1531;7;54;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;576;17;288;48;1;406;816;7998;98;7;65;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2245;81;362;48;3;33;3888;5483;141;7;75;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1942;68;351;39;3;368;2652;35227;1328;7;83;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;468;14;299;48;1;407;672;923;1374;7;74;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2758;95;346;51;3;362;4845;37109;766;7;62;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2379;99;417;41;4;391;4059;22185;547;8;86;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;563;16;288;51;1;367;816;10525;129;7;73;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2458;86;351;42;4;41;3612;51939;1438;7;86;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;1969;76;387;42;3;389;3192;23918;749;7;44;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;510;14;268;5;1;381;70;14329;2047;6;59;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2274;80;351;43;3;385;344;2461;715;7;75;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2281;89;39;41;3;313;3649;29425;806;7;67;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;576;16;285;42;1;414;672;6285;935;7;78;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2265;70;309;48;3;393;336;35752;1064;7;73;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2463;88;358;45;3;369;396;18049;456;7;49;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;556;16;287;42;1;405;672;15318;2279;7;48;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2724;83;303;49;3;339;4067;3566;877;7;5;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2664;112;421;41;4;317;4592;66754;1454;8;52;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;668;19;284;51;1;394;969;14998;1548;7;57;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;3362;116;346;5;4;321;580;66414;1145;7;77;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2683;101;376;38;3;319;3838;33936;884;7;74;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;632;18;285;42;1;406;756;690;913;7;81;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;desktop;2695;98;363;46;3;308;4508;16767;372;7;5;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;mobile;2050;83;405;4;3;402;332;50411;1518;8;78;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10025;GGL-317752;CMP-2023;Sportbekleidung Frühjahr;EXACT;TARGET_ROAS;;tablet;573;15;269;47;1;375;705;11268;1598;6;85;31.12.2024 06:30;google_ads_api
