report_date,google_campaign_id,campaign_id_crm_ref,campaign_name,ad_objective,device_type,country,impressions,clicks,ctr_pct,avg_cpc_eur,conversions,conv_rate_pct,spend_eur,revenue_eur,roas,quality_score,_load_ts,_source_system
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1331,38,2.89,0.47,1,3.46,17.86,77.47,4.34,7,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6734,205,3.05,0.35,6,2.79,71.75,1107.81,15.44,7,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2385,71,2.96,0.42,2,3.15,29.82,254.74,8.54,7,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1406,44,3.14,0.36,2,3.58,15.84,152.94,9.66,7,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1441,36,2.53,0.45,1,2.44,16.2,117.2,7.23,7,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,603,14,2.25,0.43,0,2.6,6.02,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-01,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,335,8,2.49,0.42,0,2.96,3.36,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6970,206,2.96,0.41,6,2.87,84.46,508.35,6.02,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2532,70,2.75,0.49,2,2.83,34.3,179.83,5.24,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1435,38,2.67,0.41,1,2.78,15.58,147.33,9.46,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7159,240,3.35,0.42,6,2.41,100.8,626.01,6.21,8,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2000,61,3.06,0.39,2,2.68,23.79,292.52,12.3,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1239,44,3.54,0.38,1,2.69,16.72,119.26,7.13,8,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1673,38,2.26,0.47,1,2.77,17.86,81.78,4.58,6,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,465,12,2.54,0.41,0,3.21,4.92,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-02,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,304,7,2.44,0.45,0,3.27,3.15,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8053,204,2.53,0.48,5,2.43,97.92,591.06,6.04,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2282,69,3.03,0.43,2,3.08,29.67,140.25,4.73,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1476,39,2.61,0.48,1,3.21,18.72,112.4,6.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5732,191,3.34,0.37,5,2.53,70.67,437.29,6.19,8,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2082,72,3.47,0.4,2,2.41,28.8,188.99,6.56,8,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1236,39,3.16,0.35,1,3.18,13.65,98.57,7.22,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1408,32,2.24,0.45,1,3.12,14.4,140.69,9.77,6,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,566,14,2.52,0.47,0,3.21,6.58,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-03,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,314,7,2.37,0.44,0,3.52,3.08,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6749,182,2.7,0.48,5,2.56,87.36,792.12,9.07,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2207,68,3.08,0.47,2,2.82,31.96,369.91,11.57,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1651,43,2.58,0.42,1,3.28,18.06,162.95,9.02,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7127,209,2.93,0.37,7,3.22,77.33,1166.06,15.08,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2345,73,3.13,0.42,2,3.08,30.66,172.26,5.62,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1318,45,3.42,0.43,1,3.32,19.35,68.38,3.53,8,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1611,42,2.59,0.45,1,2.85,18.9,87.59,4.63,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,584,15,2.56,0.43,0,2.79,6.45,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-04,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,274,6,2.25,0.45,0,2.87,2.7,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8034,211,2.63,0.47,5,2.49,99.17,876.27,8.84,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2673,72,2.7,0.45,2,2.4,32.4,350.13,10.81,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1553,46,2.99,0.49,2,3.48,22.54,219.66,9.75,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,7069,223,3.15,0.37,5,2.46,82.51,406.87,4.93,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1959,69,3.51,0.43,2,3.05,29.67,285.8,9.63,8,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1163,41,3.52,0.43,1,3.32,17.63,159.44,9.04,8,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1404,34,2.42,0.43,1,2.53,14.62,147.62,10.1,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,462,12,2.49,0.49,0,3.18,5.88,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-05,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,341,9,2.6,0.45,0,2.7,4.05,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,8010,211,2.64,0.49,6,2.86,103.39,491.26,4.75,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2573,68,2.65,0.41,2,3.21,27.88,342.48,12.28,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1279,37,2.92,0.48,1,3.27,17.76,118.6,6.68,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5878,180,3.06,0.37,4,2.44,66.6,311.86,4.68,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1846,58,3.15,0.43,2,3.0,24.94,342.29,13.72,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1249,39,3.14,0.36,1,3.18,14.04,122.54,8.73,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1629,40,2.45,0.41,1,2.96,16.4,73.85,4.5,7,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,549,13,2.28,0.49,0,2.65,6.37,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-06,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,273,6,2.32,0.45,0,3.35,2.7,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6304,180,2.85,0.44,5,2.9,79.2,343.6,4.34,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2655,69,2.61,0.41,2,3.13,28.29,154.3,5.45,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1302,34,2.63,0.47,1,3.32,15.98,152.6,9.55,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5789,178,3.08,0.35,5,2.58,62.3,668.06,10.72,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2268,68,3.0,0.38,2,2.68,25.84,200.69,7.77,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1284,42,3.28,0.35,1,2.85,14.7,85.5,5.82,8,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1388,30,2.18,0.43,1,3.09,12.9,112.7,8.74,6,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,495,12,2.46,0.45,0,2.46,5.4,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-07,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,323,7,2.32,0.42,0,3.08,2.94,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6443,172,2.67,0.47,4,2.43,80.84,580.38,7.18,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2096,57,2.71,0.49,2,2.83,27.93,271.53,9.72,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1405,42,2.99,0.44,1,3.44,18.48,129.26,6.99,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6638,212,3.2,0.39,7,3.12,82.68,521.32,6.31,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2266,76,3.36,0.43,2,2.8,32.68,322.11,9.86,8,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1268,42,3.3,0.41,1,2.78,17.22,85.75,4.98,8,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1624,42,2.6,0.41,1,3.06,17.22,115.8,6.72,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,550,13,2.35,0.46,0,3.22,5.98,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-08,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,271,7,2.58,0.4,0,3.53,2.8,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6639,179,2.7,0.44,5,2.61,78.76,849.08,10.78,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2478,71,2.87,0.44,2,2.82,31.24,229.47,7.35,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1240,35,2.85,0.49,1,3.38,17.15,175.99,10.26,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,6063,179,2.96,0.39,5,2.62,69.81,531.32,7.61,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1973,62,3.14,0.4,2,2.79,24.8,138.99,5.6,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1124,34,2.99,0.41,1,3.24,13.94,69.65,5.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1563,36,2.3,0.47,1,2.58,16.92,175.5,10.37,6,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,530,11,2.15,0.43,0,3.07,4.73,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-09,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,284,7,2.47,0.48,0,2.76,3.36,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7523,208,2.77,0.42,6,3.07,87.36,690.08,7.9,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2354,62,2.63,0.48,2,2.56,29.76,307.83,10.34,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1430,43,3.01,0.45,1,3.44,19.35,84.08,4.35,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5581,180,3.22,0.42,4,2.49,75.6,682.08,9.02,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1745,53,3.02,0.42,2,3.08,22.26,189.88,8.53,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1160,40,3.49,0.37,1,3.33,14.8,163.82,11.07,8,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1399,34,2.44,0.4,1,2.48,13.6,109.7,8.07,7,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,484,11,2.23,0.45,0,3.11,4.95,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-10,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,255,7,2.57,0.46,0,3.37,3.22,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,6395,167,2.61,0.49,5,2.86,81.83,839.27,10.26,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2314,67,2.9,0.44,2,2.61,29.48,134.81,4.57,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1413,42,2.95,0.48,1,2.67,20.16,142.68,7.08,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5914,172,2.9,0.42,4,2.59,72.24,406.62,5.63,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2185,72,3.31,0.38,2,2.74,27.36,213.69,7.81,8,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1079,35,3.2,0.42,1,3.3,14.7,112.66,7.66,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1232,29,2.39,0.48,1,2.94,13.92,109.91,7.9,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,482,12,2.43,0.41,0,2.63,4.92,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-11,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,309,8,2.45,0.42,0,3.48,3.36,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,7123,192,2.69,0.47,5,2.51,90.24,864.81,9.58,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2362,70,2.97,0.46,2,2.88,32.2,293.38,9.11,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1368,40,2.89,0.42,1,3.6,16.8,115.23,6.86,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5498,161,2.92,0.4,5,2.97,64.4,438.95,6.82,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,2028,62,3.04,0.42,2,2.83,26.04,347.57,13.35,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1182,38,3.22,0.42,1,3.46,15.96,170.18,10.66,7,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1237,27,2.19,0.42,1,2.49,11.34,162.0,14.29,6,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,487,11,2.23,0.43,0,2.95,4.73,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-12,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,260,6,2.5,0.47,0,2.95,2.82,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,5959,160,2.68,0.44,5,3.1,70.4,844.84,12.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,2195,67,3.05,0.48,2,2.44,32.16,250.11,7.78,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1390,38,2.73,0.4,1,2.95,15.2,167.51,11.02,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5038,153,3.03,0.4,4,2.72,61.2,695.18,11.36,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1860,58,3.1,0.41,2,2.98,23.78,247.02,10.39,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1149,35,3.01,0.35,1,3.26,12.25,97.82,7.99,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1412,31,2.22,0.44,1,3.02,13.64,156.63,11.48,6,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,400,10,2.43,0.44,0,2.91,4.4,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
2024-05-13,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,CH,257,6,2.16,0.43,0,2.85,2.58,0.0,0.0,6,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,DE,5944,178,2.99,0.46,5,2.54,81.88,701.01,8.56,7,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,AT,1972,57,2.91,0.41,2,2.67,23.37,222.05,9.5,7,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,desktop,CH,1274,33,2.61,0.42,1,3.44,13.86,99.9,7.21,7,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,DE,5771,189,3.28,0.42,5,2.66,79.38,922.28,11.62,8,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,AT,1770,62,3.48,0.36,2,2.68,22.32,357.54,16.02,8,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,mobile,CH,1208,38,3.16,0.41,1,2.88,15.58,80.74,5.18,7,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,DE,1376,33,2.42,0.43,1,2.52,14.19,143.06,10.08,7,2024-12-31T06:30:00,google_ads_api
2024-05-14,GGL-317752,CMP-2023,Frühjahr-Launch – Outdoor & Sportartikel,TRAFFIC,tablet,AT,387,10,2.56,0.45,0,2.59,4.5,0.0,0.0,7,2024-12-31T06:30:00,google_ads_api
